market_class,market_class_label,country_iso3,gics_code,sector,period,monthly_returns,first_return_month,last_return_month,efficiency_score,inefficiency_distance,vr_2m,vr_3m,vr_6m
emerging,Developing (MSCI Emerging proxy),TWN,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.48153168544045555,0.5184683145595445,1.1051244352494127,1.3738823349271627,2.076398173502058
emerging,Developing (MSCI Emerging proxy),TWN,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.20906559784521817,0.7909344021547818,1.3354708608224122,1.612649788433941,2.4246825572079924
emerging,Developing (MSCI Emerging proxy),TWN,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.36250442151596696,0.637495578484033,1.3021178184940307,1.506389575808091,2.1039793411499774
emerging,Developing (MSCI Emerging proxy),TWN,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.08954648704959833,0.9104535129504017,1.3700072172784066,1.6964821165421793,2.6648712050306194
emerging,Developing (MSCI Emerging proxy),TWN,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.6074503177791208,0.39254968222087916,1.201550519694376,1.2364318463104944,1.7396666806577672
emerging,Developing (MSCI Emerging proxy),TWN,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,0.7946027732555575,0.2053972267444425,1.0045020952242902,1.0822546021113317,1.5294349828977054
emerging,Developing (MSCI Emerging proxy),TWN,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.8050709113833505,0.19492908861664948,0.714583149845384,0.8887794663301654,0.8118501179745021
emerging,Developing (MSCI Emerging proxy),TWN,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.8923058220346081,0.10769417796539194,1.012199179083999,1.1703137998871995,1.1405695549249772
emerging,Developing (MSCI Emerging proxy),TWN,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.8015833482651042,0.19841665173489575,0.7433257010197619,0.9232392804878449,0.7381850632877058
emerging,Developing (MSCI Emerging proxy),TWN,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.723544615720328,0.276455384279672,0.7785904456281676,0.8143334777918633,0.5777099237409531
emerging,Developing (MSCI Emerging proxy),TWN,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.7626178730613928,0.23738212693860716,0.8234116705330051,0.9701250771614639,0.4943168714897094
emerging,Developing (MSCI Emerging proxy),TWN,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.6494063915785595,0.3505936084214405,0.7598665754977072,0.7865762349760033,0.4017763642619684
emerging,Developing (MSCI Emerging proxy),TWN,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.8133677421194553,0.18663225788054472,1.1088686026680508,1.1469139169385203,0.6958857459649368
emerging,Developing (MSCI Emerging proxy),TWN,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.677722425339861,0.32227757466013895,0.7982314610281414,0.7695690611144886,0.46536675387695337
emerging,Developing (MSCI Emerging proxy),TWN,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.551241043992093,0.44875895600790705,0.6716929931575187,0.7839971104495795,0.19803302836918063
emerging,Developing (MSCI Emerging proxy),TWN,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.9082757391049424,0.09172426089505759,0.9577979309825307,0.8712074385392886,0.8958218477930079
emerging,Developing (MSCI Emerging proxy),TWN,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.9278399408595435,0.07216005914045653,0.9290478924622154,0.9525725345742364,1.0981006044578214
emerging,Developing (MSCI Emerging proxy),TWN,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.8106868068860518,0.18931319311394823,0.8409141493688996,0.7328820509642029,0.8582642203250529
emerging,Developing (MSCI Emerging proxy),TWN,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.9404379677070137,0.05956203229298629,0.9877318941968616,0.8721995383798757,0.9613824705443039
emerging,Developing (MSCI Emerging proxy),TWN,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.7770934846036468,0.2229065153963532,0.9066420085751509,0.7461590826132183,0.6784793626225711
emerging,Developing (MSCI Emerging proxy),TWN,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.8687183458297968,0.1312816541702032,1.1637389823676252,1.1219225276027533,0.891816547459769
emerging,Developing (MSCI Emerging proxy),TWN,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.6887708088182678,0.3112291911817322,0.9242803933991144,0.6696074034863164,0.4724246295693726
emerging,Developing (MSCI Emerging proxy),TWN,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.7947465822392469,0.20525341776075312,1.1067075060794744,1.0602695370512611,1.4487832101515237
emerging,Developing (MSCI Emerging proxy),TWN,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.7679088106308211,0.23209118936917894,1.2368096308808805,1.2642021762686952,1.195261760957961
emerging,Developing (MSCI Emerging proxy),TWN,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.771313679140991,0.22868632085900897,1.1760428592674246,1.2276995957542682,1.282316507555334
developed,Developed,USA,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.3369552458692727,0.6630447541307273,1.3404995255812169,1.5078564244254742,2.140778312385491
developed,Developed,USA,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.43723037437904855,0.5627696256209515,1.2755033906504694,1.3307957066024847,2.0820097796099004
developed,Developed,USA,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.40863745825494735,0.5913625417450527,1.3129027863387046,1.4206286439651157,2.0405561949313378
developed,Developed,USA,50,Communication Services,2008-2010,36,2008-01-31,2010-12-31,0.7454968292399464,0.2545031707600536,1.1537042593819935,1.0251948778132107,1.5846103750849565
developed,Developed,USA,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.14375838845929234,0.8562416115407077,1.4044427438303404,1.702581992209204,2.4617000985825785
developed,Developed,USA,10,Energy,2008-2010,36,2008-01-31,2010-12-31,0.4977647404737541,0.5022352595262459,1.169754237697721,1.433621100940121,1.903330439940896
developed,Developed,USA,55,Utilities,2008-2010,36,2008-01-31,2010-12-31,0.5303430201223733,0.46965697987762667,1.2557099723099305,1.357975578624898,1.7952853886980518
developed,Developed,USA,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.5819846714664159,0.41801532853358414,1.1698502256695493,1.249041852325647,1.835153907605556
developed,Developed,USA,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.44065607214967273,0.5593439278503273,1.3103867498067583,1.3430707745709984,2.024574259173225
developed,Developed,USA,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,0.7247494403350776,0.2752505596649224,1.1690983800778614,1.1902684732802808,1.4663848256366252
developed,Developed,USA,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.7465943380210756,0.25340566197892445,1.0405137839658025,0.8528501534114543,0.427446644617575
developed,Developed,USA,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.8697593767753639,0.13024062322463614,1.1449003286460637,1.0885155650494314,0.8426940240215868
developed,Developed,USA,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.6933247211004454,0.3066752788995546,1.2664406131871249,1.37268320155649,1.2809020219550487
developed,Developed,USA,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.8954186021974359,0.10458139780256415,1.0606808996878319,0.9538831200962176,0.793053586183922
developed,Developed,USA,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.8500908387127611,0.14990916128723886,1.0669928358419183,1.0077748927224564,0.625040244702658
developed,Developed,USA,10,Energy,2020-2021,24,2020-01-31,2021-12-31,0.909151787769321,0.09084821223067896,1.087817228139954,1.1055221727965083,0.9207947642444255
developed,Developed,USA,55,Utilities,2020-2021,24,2020-01-31,2021-12-31,0.6789873075739363,0.3210126924260637,0.8476310453672133,0.7035726612865192,0.4857582160680767
developed,Developed,USA,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.7287543268025349,0.27124567319746506,0.985509921054027,0.7372519925499552,0.4635010668036223
developed,Developed,USA,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.8416005797253314,0.15839942027466858,1.0175553580020789,0.8733096650943827,0.6690474320836904
developed,Developed,USA,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.6934796559684306,0.30652034403156936,0.9539331536198651,0.7632585633400413,0.3632472509453858
developed,Developed,USA,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.8515621372264464,0.14843786277355364,1.09787603116163,1.2719759431459463,1.0754616140130846
developed,Developed,USA,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.9445382909716135,0.05546170902838654,1.008258641895317,0.9233152109212966,0.9185583038888607
developed,Developed,USA,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.6938062774237437,0.3061937225762563,0.8473229893358674,0.673789319725116,0.5603065232102478
developed,Developed,USA,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.7544963127229922,0.24550368727700778,0.8209990251146955,0.7451731648073232,0.6973167482469581
developed,Developed,USA,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.7535752381469946,0.24642476185300544,1.1241617416360201,1.2069600758045862,1.4081524681184099
developed,Developed,USA,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.639229487477633,0.360770512522367,0.7421277453628684,0.6134827951541063,0.5620779219159239
developed,Developed,USA,10,Energy,2022-2025,48,2022-01-31,2025-12-31,0.5799417649207965,0.4200582350792035,0.7117059608414703,0.628745602905979,0.3993737310149406
developed,Developed,USA,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.7501919804161232,0.24980801958387677,0.7970813541279597,0.6772774287969304,0.7762171583234795
developed,Developed,USA,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.6418694175165345,0.3581305824834655,0.8398449391349107,0.5263818506209778,0.5593814627937149
developed,Developed,USA,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.7454662700595188,0.2545337299404812,0.864322360423272,0.761327850880178,0.6107485988751065
developed,Developed,USA,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.7829366688588391,0.21706333114116094,0.9458167726733281,0.8551659492427062,0.547827284660483
developed,Developed,USA,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.7553878429989351,0.24461215700106487,0.8769657620611728,0.8363898751106349,0.5528078918249976
frontier,Frontier,VNM,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.1722172293087928,0.8277827706912072,1.4474401190482813,1.7933083305404705,2.2425998624848695
frontier,Frontier,VNM,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.8059739667421031,0.1940260332578969,1.0961227494640116,0.9086420822838853,0.6054025674064355
frontier,Frontier,VNM,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.8838455736114138,0.1161544263885862,1.0733808759071437,1.0870751507656389,0.8119927475070241
frontier,Frontier,VNM,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.8017321080931538,0.19826789190684624,0.9811006969515356,0.7604317437627645,0.6636638835651614
frontier,Frontier,VNM,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.8049837277567596,0.19501627224324036,1.01415557796176,0.8052544584487731,0.6238523027832659
frontier,Frontier,VNM,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.764092399831946,0.235907600168054,0.8593306288443103,0.7879691080211189,0.6449774626304088
frontier,Frontier,VNM,10,Energy,2020-2021,24,2020-01-31,2021-12-31,0.6937905209347857,0.30620947906521434,0.9111057869977437,0.6787256151572563,0.4915401606493573
frontier,Frontier,VNM,55,Utilities,2020-2021,24,2020-01-31,2021-12-31,0.6765809168027377,0.3234190831972623,0.9170840007099947,0.6898553933901489,0.42280335630806926
frontier,Frontier,VNM,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.7864399608441626,0.21356003915583743,0.8404766263730338,0.837635705031329,0.681207551128125
frontier,Frontier,VNM,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.4514521097008479,0.5485478902991521,0.6816886847877361,0.44147278312380805,0.23119486119099952
frontier,Frontier,VNM,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.8738302580889631,0.12616974191103691,1.0342605438158539,1.0200535717702863,0.6758048898530296
frontier,Frontier,VNM,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.7265585291433432,0.2734414708566568,0.9632487095230454,0.8049171212572447,0.41150975664973927
frontier,Frontier,VNM,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.8448863887101108,0.1551136112898892,1.1124556173818578,1.098964448216436,1.2539207682713738
frontier,Frontier,VNM,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.9394094441062021,0.060590555893797915,1.0966553515619868,1.028524008911081,1.0565923072083259
frontier,Frontier,VNM,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.8101080198782341,0.1898919801217659,1.1950453740764746,1.2077685731454446,0.8331380068566216
frontier,Frontier,VNM,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.8431087382070691,0.1568912617929309,1.1088028530990057,1.1559925087344547,1.2058784235453321
frontier,Frontier,VNM,10,Energy,2022-2025,48,2022-01-31,2025-12-31,0.9081232695322156,0.09187673046778444,1.0783802486943725,0.9751417178098789,0.8276083394811402
frontier,Frontier,VNM,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.5368271096694,0.46317289033060005,0.736019379291359,0.5827188224906668,0.2917431272261742
frontier,Frontier,VNM,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.9124557980734858,0.08754420192651424,1.1111461686065756,0.9763870352395702,0.8721265275874627
frontier,Frontier,VNM,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.7013118559589684,0.2986881440410316,1.1971055039420917,1.3231718840255013,1.3757870441555016
frontier,Frontier,VNM,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.2931018630169415,0.7068981369830585,1.2644795989249156,1.533864768477492,2.322350043546768
emerging,Developing (MSCI Emerging proxy),ZAF,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.4238494868493775,0.5761505131506225,1.2616483611852292,1.349391115694229,2.1174120625724093
emerging,Developing (MSCI Emerging proxy),ZAF,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.5420192059902722,0.4579807940097278,1.1646073386155231,1.2783190103510724,1.9310160330625878
emerging,Developing (MSCI Emerging proxy),ZAF,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.8747407167966452,0.12525928320335478,0.9975902767640741,1.0136384195863721,1.3597297067877663
emerging,Developing (MSCI Emerging proxy),ZAF,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.45499842234160737,0.5450015776583926,1.256923189498454,1.3546536264084714,2.0234279170682523
emerging,Developing (MSCI Emerging proxy),ZAF,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.8596087502651601,0.14039124973483985,0.9373348726787448,0.896789193946748,1.2552978158300125
emerging,Developing (MSCI Emerging proxy),ZAF,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.8909475586265617,0.10905244137343828,0.9722713709141967,0.8943175628203897,1.1937462578549012
emerging,Developing (MSCI Emerging proxy),ZAF,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.39649952817734146,0.6035004718226585,1.3482654893069612,1.6922979297271223,1.7699379964338922
emerging,Developing (MSCI Emerging proxy),ZAF,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.2932510332429299,0.7067489667570701,1.4814536636660054,1.7831388465530205,1.8556543900521842
emerging,Developing (MSCI Emerging proxy),ZAF,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.2955680145129911,0.7044319854870089,1.2836618640359674,1.621383832139256,2.2082502602858036
emerging,Developing (MSCI Emerging proxy),ZAF,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.8289884527313276,0.1710115472686724,1.189209602707786,1.2145495801118287,0.8907245410135975
emerging,Developing (MSCI Emerging proxy),ZAF,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.7788121254770354,0.22118787452296462,1.158315335042879,1.3222176521399616,1.1830306363860532
emerging,Developing (MSCI Emerging proxy),ZAF,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.36095237204321073,0.6390476279567893,1.4004353673106313,1.64759569645209,1.8691118201076464
emerging,Developing (MSCI Emerging proxy),ZAF,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.622013142948052,0.377986857051948,1.424429915584989,1.5864606119717966,1.1230700435990584
emerging,Developing (MSCI Emerging proxy),ZAF,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.6848713383476941,0.3151286616523059,1.403604421876103,1.4727607203974662,1.0690208426833485
emerging,Developing (MSCI Emerging proxy),ZAF,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.9642226886285402,0.035777311371459786,1.0604783451280608,1.0163636821984525,1.0304899067878661
emerging,Developing (MSCI Emerging proxy),ZAF,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.8208227783284442,0.1791772216715558,1.0131177249711931,0.9453670456203315,0.5302190143361941
emerging,Developing (MSCI Emerging proxy),ZAF,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.9371106226485765,0.06288937735142353,0.9493495215641026,0.926598075056523,0.9353842713251038
emerging,Developing (MSCI Emerging proxy),ZAF,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.866072550522294,0.13392744947770596,0.9286618585502119,0.9382964273607155,0.7312593656559547
